,Scheme_Name,Benchmark,RegularPercent,DirectPercent,mfId,date
232,LIC MF Nifty Next 50 Index Fund,Nifty Next 50 TRI,0.14,,18,01-jan-2024
233,LIC MF S & P BSE Sensex ETF,S&P BSE Sensex TRI,0.11,,18,01-jan-2024
234,LIC MF S & P BSE Sensex Index Fund,S&P BSE Sensex TRI,0.14,,18,01-jan-2024
235,Mirae Asset CRISIL IBX Gilt Index - April 2033 Index Fund,CRISIL IBX Gilt Index - April 2033,0.15,0.14,45,01-jan-2024
236,Mirae Asset Gold ETF,Domestic Price of Physical Gold,0.41,,45,01-jan-2024
237,Mirae Asset Hang Seng TECH ETF,Hang Seng Tech Index - TRI(INR),0.15,,45,01-jan-2024
238,Mirae Asset Nifty 100 ESG Sector Leaders ETF,Nifty 100 ESG Sector Leaders Index - TRI,0.11,,45,01-jan-2024
239,Mirae Asset Nifty 100 Low Volatility 30 ETF,Nifty100 Low Volatility 30 Index - TRI,0.1,,45,01-jan-2024
240,Mirae Asset Nifty 1D Rate Liquid ETF,Nifty 1D Rate Liquid Index,0.07,,45,01-jan-2024
241,Mirae Asset Nifty 200 Alpha 30 ETF,Nifty 200 Alpha 30 - TRI,0.23,,45,01-jan-2024
242,Mirae Asset Nifty 50 ETF,Nifty 50 Index - TRI,0.04,,45,01-jan-2024
243,Mirae Asset Nifty 8-13 yr G-Sec ETF,Nifty 8-13 yr G-Sec,0.14,,45,01-jan-2024
244,Mirae Asset Nifty AAA PSU Bond Plus SDL Apr 2026 50:50 Index Fund,Nifty AAA PSU Bond + SDL Apr 26 50:50 Index Fund,0.64,0.64,45,01-jan-2024
245,Mirae Asset Nifty Bank ETF,Nifty Bank Index - TRI,0.22,,45,01-jan-2024
246,Mirae Asset Nifty Financial Services ETF,Nifty Financial Service Index - TRI,0.11,,45,01-jan-2024
247,Mirae Asset Nifty India Manufacturing ETF,Nifty India Manufacturing Index - TRI,0.04,,45,01-jan-2024
248,Mirae Asset Nifty IT ETF,Nifty IT Index- TRI,0.13,,45,01-jan-2024
249,Mirae Asset Nifty Midcap 150 ETF,Nifty Midcap 150 Index - TRI,0.06,,45,01-jan-2024
250,Mirae Asset Nifty Next 50 ETF,Nifty Next 50 Index - TRI,0.05,,45,01-jan-2024
251,Mirae Asset Nifty SDL Jun 2027 Index Fund,Nifty SDL Jun 2027 Index,1.03,1.03,45,01-jan-2024
252,Mirae Asset Nifty SDL June 2028 Index Fund,Nifty SDL June 2028 Index,1.28,1.28,45,01-jan-2024
253,Mirae Asset NYSE FANG+ ETF,NYSE FANG+ TRI (INR),0.05,,45,01-jan-2024
254,Mirae Asset S&P 500 Top 50 ETF,S&P 500 Top 50 TRI (INR),0.08,,45,01-jan-2024
255,Mirae Asset S&P BSE Sensex ETF,S&P BSE Sensex -  TRI,0.01,,45,01-jan-2024
256,Mirae Asset Silver ETF,Domestic Price of Physical Silver,1.11,,45,01-jan-2024
257,Motilal Oswal MSCI EAFE Top 100 Select Index Fund,MSCI EAFE Top 100 Select Index,8.9,8.9,55,01-jan-2024
258,Motilal Oswal NASDAQ 100 ETF,Nasdaq 100 Total Return Index,0.04,,55,01-jan-2024
259,Motilal Oswal Nasdaq Q50 ETF,NASDAQ Q-50 Total Return Index,0.28,,55,01-jan-2024
260,Motilal Oswal Nifty 200 Momentum 30 ETF,Nifty 200 Momentum 30 Total Return Index,0.15,,55,01-jan-2024
261,Motilal Oswal Nifty 200 Momentum 30 Index Fund,Nifty 200 Momentum 30 Total Return Index,0.23,0.23,55,01-jan-2024
262,Motilal Oswal Nifty 5 year Benchmark G-Sec ETF,Nifty 5yr Benchmark G-Sec Index,0.13,,55,01-jan-2024
263,Motilal Oswal Nifty 50 ETF,NIFTY 50 Total Return Index,0.05,,55,01-jan-2024
264,Motilal Oswal Nifty 50 Index Fund,NIFTY 50 Total Return Index,0.05,0.05,55,01-jan-2024
265,Motilal Oswal Nifty 500 ETF,NIFTY 500 Total Return Index,0.03,,55,01-jan-2024
266,Motilal Oswal Nifty 500 Index Fund,NIFTY 500 Total Return Index,0.05,0.04,55,01-jan-2024
267,Motilal Oswal Nifty Bank Index Fund,NIFTY Bank Total Return Index,0.08,0.07,55,01-jan-2024
268,Motilal Oswal Nifty Microcap 250 Index Fund,Nifty Microcap 250 Total Return Index,0.13,0.12,55,01-jan-2024
269,Motilal Oswal Nifty Midcap 100 ETF,NIFTY Midcap 100 Total Return Index,0.34,,55,01-jan-2024
270,Motilal Oswal Nifty Midcap 150 Index Fund,NIFTY Midcap 150 Total Return Index,0.08,0.08,55,01-jan-2024
271,Motilal Oswal Nifty Next 50 Index Fund,NIFTY Next 50 Total Return Index,0.06,0.06,55,01-jan-2024
272,Motilal Oswal Nifty Smallcap 250 Index Fund,NIFTY Smallcap 250 Total Return Index,0.1,0.09,55,01-jan-2024
273,Motilal Oswal S&P 500 Index Fund,S&P 500 Total Return Index,0.13,0.12,55,01-jan-2024
274,Motilal Oswal S&P BSE Enhanced Value ETF,S&P BSE Enhanced Value Total Return Index,0.22,,55,01-jan-2024
275,Motilal Oswal S&P BSE Enhanced Value Index Fund,S&P BSE Enhanced Value Total Return Index,0.21,0.21,55,01-jan-2024
276,Motilal Oswal S&P BSE Financials ex Bank 30 Index Fund,S&P BSE Financials ex Bank 30 Total Return Index,0.47,0.47,55,01-jan-2024
277,Motilal Oswal S&P BSE Healthcare ETF,S&P BSE Healthcare Total Return Index,0.03,,55,01-jan-2024
278,Motilal Oswal S&P BSE Low Volatility ETF,S&P BSE Low Volatility Total Return Index,0.23,,55,01-jan-2024
279,Motilal Oswal S&P BSE Low Volatility Index Fund,S&P BSE Low Volatility Total Return Index,0.31,0.31,55,01-jan-2024
280,Motilal Oswal S&P BSE Quality ETF,S&P BSE Quality Total Return Index,0.17,,55,01-jan-2024
281,Motilal Oswal S&P BSE Quality Index Fund,S&P BSE Quality Total Return Index,0.19,0.2,55,01-jan-2024
282,Navi ELSS Tax Saver Nifty 50 Index Fund,Nifty 50 Index TRI,0.31,0.15,54,01-jan-2024
283,Navi Nifty 50 ETF,Nifty 50 Index TRI,,0.05,54,01-jan-2024
284,Navi Nifty 50 Index Fund,Nifty 50 Index TRI,0.05,0.05,54,01-jan-2024
285,Navi Nifty Bank Index Fund,Nifty Bank Index TRI,0.07,0.06,54,01-jan-2024
286,Navi Nifty India Manufacturing Index Fund,Nify India Manufacturing TRI,0.09,0.09,54,01-jan-2024
287,Navi Nifty Midcap 150 Index Fund,Nify Midcap 150 Index TRI,0.14,0.13,54,01-jan-2024
288,Navi Nifty Next 50 Index Fund,Nifty Next 50 Index TRI,0.12,0.1,54,01-jan-2024
289,Navi S&P BSE Sensex Index Fund,S&P BSE SENSEX TRI,0.11,0.11,54,01-jan-2024
290,Nippon India ETF Gold BeES,Domestic Price of Gold,0.13,,21,01-jan-2024
291,Nippon India ETF Hang Seng BeES,Hang Seng TRI,0.22,,21,01-jan-2024
292,Nippon India ETF Nifty 100,Nifty 100 TRI,0.05,,21,01-jan-2024
293,Nippon India ETF Nifty 1D Rate Liquid BeES,Nifty 1D Rate Index,0.03,,21,01-jan-2024
294,Nippon India ETF Nifty 5 yr Benchmark G-Sec,Nifty 5 yr Benchmark G-Sec Index,0.06,,21,01-jan-2024
295,Nippon India ETF Nifty 50 BeES,Nifty 50 TRI,0.04,,21,01-jan-2024
296,Nippon India ETF Nifty 50 Shariah BeES,Nifty50 Shariah TRI,0.08,,21,01-jan-2024
297,Nippon India ETF Nifty 50 Value 20,Nifty50 Value20 TRI,0.09,,21,01-jan-2024
298,Nippon India ETF Nifty 8-13 yr G-Sec Long Term Gilt,NIFTY 8-13 yr G-Sec Index,0.13,,21,01-jan-2024
299,Nippon India ETF Nifty Bank BeES,Nifty Bank TRI,0.03,,21,01-jan-2024
300,Nippon India ETF Nifty CPSE Bond Plus SDL Sep2024 50:50,Nifty CPSE Bond Plus SDL Sep 2024 50:50 Index,0.32,,21,01-jan-2024
301,Nippon India ETF Nifty Dividend Opportunities 50,Nifty Dividend Opportunities 50 TRI,0.09,,21,01-jan-2024
302,Nippon India ETF Nifty India Consumption,Nifty India Consumption TRI,0.05,,21,01-jan-2024
303,Nippon India ETF Nifty Infrastructure BeES,Nifty Infrastructure TRI,0.06,,21,01-jan-2024
304,Nippon India ETF Nifty IT,Nifty IT TRI,0.05,,21,01-jan-2024
305,Nippon India ETF Nifty Midcap 150,Nifty Midcap 150 TRI,0.08,,21,01-jan-2024
306,Nippon India ETF Nifty Next 50 Junior BeES,Nifty Next 50 TRI,0.05,,21,01-jan-2024
307,Nippon India ETF Nifty PSU Bank BeES,Nifty PSU Bank TRI,0.08,,21,01-jan-2024
308,Nippon India ETF Nifty SDL Apr 2026 Top 20 Equal Weight,Nifty SDL Apr 2026 Top 20 Equal Weight Index,0.72,,21,01-jan-2024
309,Nippon India ETF S&P BSE Sensex,S&P BSE Sensex TRI,0.05,,21,01-jan-2024
310,Nippon India ETF S&P BSE Sensex Next 50,S&P BSE Sensex Next 50 TRI,0.07,,21,01-jan-2024
311,Nippon India Index Fund - Nifty 50 Plan,Nifty 50 TRI,0.05,0.05,21,01-jan-2024
312,Nippon India Index Fund - S&P BSE Sensex Plan,S&P BSE Sensex TRI,0.07,0.06,21,01-jan-2024
313,Nippon India Nifty 50 Value 20 Index Fund,Nifty 50 Value 20 TRI,0.08,0.08,21,01-jan-2024
314,Nippon India Nifty AAA CPSE Bond Plus SDL - Apr 2027 Maturity 60:40 Index Fund,Nifty AAA CPSE Bond Plus SDL Apr 2027 60:40 Index,0.52,0.52,21,01-jan-2024
315,Nippon India Nifty AAA PSU Bond Plus SDL - Sep 2026 Maturity 50:50 Index Fund,Nifty AAA PSU Bond Plus SDL Sep 2026 50:50 Index,0.59,0.59,21,01-jan-2024
316,Nippon India Nifty Alpha Low Volatility30IndexFund,Nifty Alpha Low Volatility 30 TRI,0.15,0.15,21,01-jan-2024
317,Nippon India Nifty Auto ETF,Nifty Auto TRI,0.04,,21,01-jan-2024
318,Nippon India Nifty G-Sec Jun 2036 Maturity Index Fund,Nifty G-Sec Jun 2036 Index,0.65,0.65,21,01-jan-2024
319,Nippon India Nifty G-Sec Oct 2028 Maturity Index Fund,Nifty G-Sec Oct 2028 Index,0.62,0.62,21,01-jan-2024
320,Nippon India Nifty G-Sec Sep 2027 Maturity Index Fund,Nifty G-Sec Sep 2027 Index,0.11,0.1,21,01-jan-2024
321,Nippon India Nifty Midcap 150 Index Fund,Nifty Midcap 150 TRI,0.09,0.08,21,01-jan-2024
322,Nippon India Nifty Pharma ETF,Nifty Pharma TRI,0.02,,21,01-jan-2024
323,Nippon India Nifty SDL Plus G-Sec - Jun 2028 Maturity 70:30 Index Fund,Nifty SDL Plus G-Sec Jun 2028 70:30 Index,0.86,0.86,21,01-jan-2024
324,Nippon India Nifty SDL Plus G-Sec - Jun 2029 Maturity 70:30 Index Fund,Nifty SDL Plus G-Sec Jun 2029 70:30 Index,1.03,1.03,21,01-jan-2024
325,Nippon India Nifty Smallcap 250 Index Fund,Nifty Smallcap 250 TRI,0.12,0.12,21,01-jan-2024
326,Nippon India Silver ETF,Domestic price of Silver (based on LBMA Silver daily spot fixing price),0.57,,21,01-jan-2024
327,PGIM India CRISIL IBX Gilt Index - Apr 2028 Fund,CRISIL IBX Gilt Index - April 2028,0.34,0.34,58,01-jan-2024
328,Quantum Gold Fund,Domestic Price of Gold,,0.12,41,01-jan-2024
329,Quantum Nifty 50 ETF,Nifty 50 TRI,,0.04,41,01-jan-2024
330,SBI CPSE Bond Plus SDL Sep 2026 50:50 Index Fund,Nifty CPSE Bond Plus SDL Sep 2026 50:50 Index,0.58,0.59,22,01-jan-2024
331,SBI CRISIL IBX Gilt Index - April 2029 Fund,CRISIL IBX Gilt Index - April 2029,0.29,0.28,22,01-jan-2024
332,SBI CRISIL IBX Gilt Index - June 2036 Fund,CRISIL IBX Gilt Index - June 2036,0.68,0.68,22,01-jan-2024
333,SBI CRISIL IBX SDL Index - September 2027 Fund,CRISIL IBX SDL Index - September 2027,0.75,0.75,22,01-jan-2024
334,SBI Gold ETF,GOLD,0.17,0.17,22,01-jan-2024
335,SBI Nifty 10 yr Benchmark G-Sec ETF,NIFTY 10 YR BENCHMARK G-SEC,0.08,0.08,22,01-jan-2024
336,SBI Nifty 200 Quality 30 ETF,NIFTY200 QUALITY 30,0.05,0.05,22,01-jan-2024
337,SBI Nifty 50 ETF,NIFTY 50,0.04,0.04,22,01-jan-2024
338,SBI Nifty Bank ETF,NIFTY BANK,0.02,0.02,22,01-jan-2024
339,SBI Nifty Consumption ETF,NIFTY INDIA CONSUMPTION,0.03,0.03,22,01-jan-2024
340,SBI NIFTY INDEX FUND,NIFTY 50,0.05,0.05,22,01-jan-2024
341,SBI Nifty IT ETF,NIFTY IT,0.04,0.04,22,01-jan-2024
342,SBI Nifty Midcap 150 Index Fund,NIFTY MIDCAP 150,0.07,0.06,22,01-jan-2024
343,SBI Nifty Next 50 ETF,NIFTY NEXT 50,0.05,0.05,22,01-jan-2024
344,SBI Nifty Next 50 Index Fund,NIFTY NEXT 50,0.05,0.05,22,01-jan-2024
345,SBI Nifty Private Bank ETF,NIFTY PRIVATE BANK,0.03,0.03,22,01-jan-2024
346,SBI Nifty Smallcap 250 Index Fund,NIFTY SMALLCAP 250,0.06,0.05,22,01-jan-2024
347,SBI S&P BSE 100 ETF,S&P BSE 100 (TR),0.05,0.05,22,01-jan-2024
348,SBI S&P BSE Sensex ETF,S&P BSE SENSEX (TR),0.04,0.04,22,01-jan-2024
349,SBI S&P BSE Sensex Next 50 ETF,S&P BSE SENSEX Next 50 TR,0.06,0.06,22,01-jan-2024
350,Sundaram Nifty 100 Equal Weight Fund (Formerly Known as Principal Nifty 100 Equal Weight Fund),Nifty 100 Equal Weighted TRI,0.33,0.33,33,01-jan-2024
351,TATA CRISIL-IBX GILT INDEX - APRIL 2026 INDEX FUND,CRISIL-IBX Gilt Index  April 2026-TRI,0.16,0.16,25,01-jan-2024
352,Tata Nifty 50 Exchange Traded Fund,Nifty 50 TRI,0.05,,25,01-jan-2024
353,Tata Nifty 50 Index Fund,Nifty 50 TRI,0.07,0.06,25,01-jan-2024
354,Tata Nifty G-Sec Dec 2026 Index Fund,Nifty G-Sec Dec 2026 Index (TRI),0.41,0.42,25,01-jan-2024
355,Tata Nifty G-Sec Dec 2029 Index Fund,Nifty G-Sec Dec 2029 Index (TRI),0.31,0.31,25,01-jan-2024
356,Tata Nifty India Digital Exchange Traded Fund,Nifty India Digital TRI,0.18,,25,01-jan-2024
357,Tata Nifty Midcap 150 Momentum 50 Index Fund,Nifty Midcap150 Momentum 50 TRI,0.58,0.58,25,01-jan-2024
358,Tata Nifty Private Bank Exchange Traded Fund,Nifty Private Bank TRI,0.11,,25,01-jan-2024
359,Tata Nifty SDL Plus AAA PSU Bond Dec 2027 60 40 Index Fund,Nifty SDL Plus AAA PSU Bond Dec 2027 60: 40 Index,0.78,0.78,25,01-jan-2024
360,Tata S&P BSE Sensex Index Fund,S&P BSE Sensex TRI,0.12,0.11,25,01-jan-2024
361,Taurus Nifty 50 Index Fund,Nifty 50 Index,0.54,0.5,26,01-jan-2024
362,UTI - Gold Exchange Traded Fund,Price of Gold,0.05,0.0,28,01-jan-2024
363,UTI - Nifty Next 50 Exchange Traded Fund.,Nifty Next 50 TRI,0.04,0.0,28,01-jan-2024
364,UTI - Nifty Next 50 Index Fund,Nifty Next 50 TRI,0.05,0.05,28,01-jan-2024
365,UTI - S&P BSE Sensex Next 50 Exchange Traded Fund,S&P BSE SENSEX Next 50 TRI,0.06,0.0,28,01-jan-2024
366,UTI CRISIL SDL Maturity April 2033 Index Fund,CRISIL IBX SDL Index ? Maturity April 2033,0.86,0.86,28,01-jan-2024
367,UTI CRISIL SDL Maturity June 2027 Index Fund,CRISIL IBX SDL Index ? Maturity June 2027,0.67,0.66,28,01-jan-2024
368,UTI Nifty 200 Momentum 30 Index Fund,NIFTY 200 - MOMENTUM 30 TRI,0.18,0.17,28,01-jan-2024
369,UTI Nifty 50 ETF,Nifty 50 TRI,0.05,0.0,28,01-jan-2024
370,UTI Nifty 50 Index Fund,Nifty 50 TRI,0.05,0.05,28,01-jan-2024
371,UTI Nifty 500 Value 50 Index Fund,Nifty 500 Value 50 TRI,0.21,0.2,28,01-jan-2024
372,UTI Nifty Bank ETF,Nifty Bank TRI,0.03,0.0,28,01-jan-2024
373,UTI Nifty Midcap 150 Exchange Traded Fund,Nifty Midcap 150 Quality 50 TRI,0.07,0.0,28,01-jan-2024
374,UTI Nifty Midcap 150 Quality 50 Index Fund,Nifty Midcap 150 Quality 50 TRI,0.09,0.08,28,01-jan-2024
375,UTI NIFTY SDL Plus AAA PSU Bond Apr 2026 75:25 Index Fund,Nifty SDL Plus AAA PSU Bond Apr 2026 75:25 Index,0.67,0.67,28,01-jan-2024
376,UTI NIFTY SDL Plus AAA PSU Bond Apr 2028- 75:25 Index Fund,Nifty SDL Plus AAA PSU Bond Apr 2028 75:25 Index,1.0,1.0,28,01-jan-2024
377,UTI Nifty50 Equal Weight Index Fund,Nifty50 Equal Weight TRI,0.09,0.08,28,01-jan-2024
378,UTI S&P BSE Housing Index Fund,S&P BSE Housing TRI,0.24,0.24,28,01-jan-2024
379,UTI S&P BSE Low Volatility Index Fund,S&P BSE Low Volatility TRI,0.09,0.09,28,01-jan-2024
380,UTI S&P BSE Sensex ETF,S&P BSE Sensex TRI,0.04,0.0,28,01-jan-2024
381,UTI S&P BSE Sensex Index Fund,S&P BSE SENSEX TRI,0.06,0.06,28,01-jan-2024
382,UTI Silver Exchange Traded Fund,Domestic Price of silver,0.74,0.0,28,01-jan-2024
383,Zerodha ELSS Tax Saver Nifty LargeMidcap 250 Index Fund,Nifty Large Midcap 250 Index TRI,,0.07,77,01-jan-2024
384,Zerodha Nifty LargeMidcap 250 Index Fund,Nifty Large Midcap 250 Index TRI,,0.11,77,01-jan-2024
385,Aditya Birla Sun Life CRISIL IBX 50:50 Gilt Plus SDL Apr 2028 Index Fund,CRISIL IBX 50:50 Gilt Plus SDL Index - April 2028,0.65,0.65,3,02-jan-2024
386,Aditya Birla Sun Life CRISIL IBX 60:40 SDL+ AAA PSU Apr 2026 Index Fund,CRISIL IBX 60:40 SDL + AAA PSU Index - April 2026,0.38,0.38,3,02-jan-2024
387,Aditya Birla Sun Life CRISIL IBX 60:40 SDL+AAA PSU-Apr 2025 Index Fund,CRISIL IBX 60:40 SDL + AAA PSU Index - April 2025,0.24,0.24,3,02-jan-2024
388,Aditya Birla Sun Life CRISIL IBX 60:40 SDL+AAA PSU-Apr 2027 Index Fund,CRISIL IBX 60:40 SDL + AAA PSU Index - April 2027,0.5,0.5,3,02-jan-2024
389,Aditya Birla Sun Life CRISIL IBX AAA Mar 2024 Index Fund,CRISIL IBX AAA Index - March 2024,0.17,0.17,3,02-jan-2024
390,Aditya Birla Sun Life CRISIL IBX Gilt -Apr 2029 Index Fund,CRISIL IBX Gilt Index - April 2029,0.36,0.36,3,02-jan-2024
391,Aditya Birla Sun Life CRISIL IBX Gilt Apr 2028 Index Fund,CRISIL IBX Gilt Index - April 2028,0.37,0.37,3,02-jan-2024
392,Aditya Birla Sun Life CRISIL IBX GILT APRIL 2033 INDEX FUND,CRISIL IBX Gilt Index - April 2033,0.43,0.44,3,02-jan-2024
393,Aditya Birla Sun Life CRISIL IBX Gilt-April 2026 Index Fund,CRISIL IBX Gilt Index - April 2026,0.95,0.95,3,02-jan-2024
394,Aditya Birla Sun Life CRISIL IBX SDL Jun 2032 Index Fund,CRISIL IBX SDL Index - June 2032,1.35,1.35,3,02-jan-2024
395,Aditya Birla Sun Life CRISIL Liquid Overnight ETF,CRISIL Liquid Overnight Index,0.01,,3,02-jan-2024
396,Aditya Birla Sun Life Gold ETF,Domestic Price of Gold,0.23,,3,02-jan-2024
397,Aditya Birla Sun Life Nifty 200 Momentum 30 ETF,Nifty 200 Momentum 30 Total Return Index,0.18,,3,02-jan-2024
398,Aditya Birla Sun Life Nifty 200 Quality 30 ETF,NIFTY 200 Quality 30 Total Return Index,0.07,,3,02-jan-2024
399,Aditya Birla Sun Life Nifty 50 Equal Weight Index Fund,NIFTY 50 Equal Weight Total Return Index,0.06,0.04,3,02-jan-2024
400,Aditya Birla Sun Life Nifty 50 ETF,NIFTY 50 Total Return Index,0.05,,3,02-jan-2024
401,Aditya Birla Sun Life Nifty 50 Index Fund,NIFTY 50 Total Return Index,0.06,0.06,3,02-jan-2024
402,Aditya Birla Sun Life Nifty Bank ETF,NIFTY Bank Total Return Index,0.05,,3,02-jan-2024
403,Aditya Birla Sun Life Nifty Healthcare ETF,NIFTY Healthcare Total Return Index.,0.03,,3,02-jan-2024
404,Aditya Birla Sun Life Nifty IT ETF,NIFTY IT Total Return Index,0.09,,3,02-jan-2024
405,Aditya Birla Sun Life Nifty Midcap 150 Index Fund,NIFTY Midcap 150 Total Return Index,0.17,0.17,3,02-jan-2024
406,Aditya Birla Sun Life Nifty Next 50 ETF,NIFTY Next 50 Total Return Index,0.07,,3,02-jan-2024
407,Aditya Birla Sun Life Nifty Next 50 Index Fund,NIFTY Next 50 Total Return Index,0.13,0.11,3,02-jan-2024
408,Aditya Birla Sun Life Nifty SDL Apr 2027 Index Fund,Nifty SDL Apr 2027 Index,0.75,0.75,3,02-jan-2024
409,Aditya Birla Sun Life Nifty SDL Plus PSU Bond Sep 2026 60:40 Index Fund,Nifty SDL Plus PSU Bond Sep 2026 60:40 Index,0.6,0.6,3,02-jan-2024
410,Aditya Birla Sun Life Nifty SDL Sep 2025 Index Fund,Nifty SDL Sep 2025 Index,0.67,0.67,3,02-jan-2024
411,Aditya Birla Sun Life Nifty SDL Sep 2027 Index Fund,Nifty SDL Sep 2027 Index,0.98,0.98,3,02-jan-2024
412,Aditya Birla Sun Life Nifty Smallcap 50 Index Fund,NIFTY Smallcap 50 Total Return Index,0.46,0.46,3,02-jan-2024
413,Aditya Birla Sun Life S&P BSE Sensex ETF,S&P BSE Sensex Total Return Index,0.06,,3,02-jan-2024
414,Aditya Birla Sun Life Silver ETF,Domestic Price of Silver,0.63,,3,02-jan-2024
415,Axis CRISIL IBX 50:50 Gilt Plus SDL June 2028 Index Fund,CRISIL IBX 50:50 Gilt Plus SDL Index  June 2028,0.57,0.57,53,02-jan-2024
416,Axis CRISIL IBX 50:50 Gilt Plus SDL September 2027 Index Fund,CRISIL IBX 50:50 Gilt Plus SDL Index  Sep 2027,0.39,0.39,53,02-jan-2024
417,Axis CRISIL IBX 70:30 CPSE Plus SDL April 2025 Index Fund,CRISIL IBX 70:30 CPSE Plus SDL - April 2025,0.25,0.25,53,02-jan-2024
418,Axis CRISIL IBX SDL May 2027 Index Fund,CRISIL IBX SDL Index  May 2027,0.72,0.72,53,02-jan-2024
419,Axis Gold ETF,Prices of Gold,0.22,,53,02-jan-2024
420,Axis Nifty 100 Index Fund,Nifty 100 TRI,0.07,0.06,53,02-jan-2024
421,Axis NIFTY 50 ETF,Nifty 50 TRI,0.06,,53,02-jan-2024
422,Axis Nifty 50 Index Fund,Nifty 50 TRI,0.09,0.09,53,02-jan-2024
423,Axis Nifty AAA Bond Plus SDL Apr 2026 50:50 ETF,Nifty AAA Bond Plus SDL Apr 2026 50:50 Index,0.5,,53,02-jan-2024
424,Axis NIFTY Bank ETF,Nifty Bank TRI,0.03,,53,02-jan-2024
425,Axis NIFTY Healthcare ETF,Nifty Healthcare TRI,0.09,,53,02-jan-2024
426,Axis NIFTY India Consumption ETF,Nifty India Consumption TRI,0.05,,53,02-jan-2024
427,Axis NIFTY IT ETF,Nifty IT TRI,0.05,,53,02-jan-2024
428,Axis NIFTY IT Index Fund,Nifty IT TRI,4.76,4.77,53,02-jan-2024
429,Axis Nifty Midcap 50 Index Fund,Nifty Midcap 50 TRI,0.2,0.2,53,02-jan-2024
430,Axis Nifty Next 50 Index Fund,Nifty Next 50 TRI,0.11,0.1,53,02-jan-2024
431,Axis Nifty SDL September 2026 Debt Index Fund,Nifty SDL Sep 2026 Index,0.98,0.99,53,02-jan-2024
432,Axis Nifty Smallcap 50 Index Fund,Nifty Smallcap 50 TRI,0.33,0.33,53,02-jan-2024
433,AXIS S&P BSE SENSEX ETF,S&P BSE Sensex TRI,0.24,,53,02-jan-2024
434,Axis Silver ETF,Domestic price of Silver,0.63,,53,02-jan-2024
435,BANDHAN CRISIL IBX 90:10 SDL PLUS GILT - APRIL 2032 INDEX FUND,CRISIL IBX 90:10 SDL plus Gilt Index ? April 2032,1.09,1.09,48,02-jan-2024
436,BANDHAN CRISIL IBX 90:10 SDL PLUS GILT - NOV 2026 INDEX FUND,CRISIL IBX 90:10 SDL plus Gilt Index ? November 2026,0.6,0.6,48,02-jan-2024
437,BANDHAN CRISIL IBX 90:10 SDL PLUS GILT - SEPTEMBER 2027 INDEX FUND,CRISIL IBX 90:10 SDL plus Gilt Index ? September 2027,0.72,0.72,48,02-jan-2024
438,BANDHAN CRISIL IBX GILT APRIL 2026 INDEX FUND,CRISIL IBX Gilt Index - April 2026,0.13,0.13,48,02-jan-2024
439,BANDHAN CRISIL IBX GILT APRIL 2028 INDEX FUND,CRISIL-IBX Gilt Index - April 2028,0.27,0.27,48,02-jan-2024
440,BANDHAN CRISIL IBX GILT APRIL 2032 INDEX FUND,Crisil IBX Gilt Index - April 2032,0.27,0.27,48,02-jan-2024
441,BANDHAN CRISIL IBX GILT JUNE 2027 INDEX FUND,CRISIL-IBX Gilt Index - June 2027,0.1,0.1,48,02-jan-2024
442,BANDHAN NIFTY 100 INDEX FUND,Nifty 100 TRI,0.06,0.05,48,02-jan-2024
443,BANDHAN Nifty 50 ETF,Nifty 50 TRI,0.06,0.0,48,02-jan-2024
444,BANDHAN Nifty 50 Index Fund,Nifty 50 TRI,0.06,0.06,48,02-jan-2024
445,Bandhan Nifty Alpha 50 Index Fund,Nifty Alpha 50 TRI,0.69,0.69,48,02-jan-2024
446,Bandhan Nifty IT Index Fund,Nifty IT TRI,1.69,1.69,48,02-jan-2024
447,BANDHAN Nifty Smallcap 250 Index Fund,Nifty Smallcap 250 TRI,0.34,0.29,48,02-jan-2024
448,BANDHAN Nifty100 Low Volatility 30 Index Fund,Nifty100 Low Volatility 30 TRI,0.44,0.42,48,02-jan-2024
449,BANDHAN NIFTY200 MOMENTUM 30 INDEX FUND,Nifty200 Momentum 30 TRI,0.3,0.3,48,02-jan-2024
450,BANDHAN S&P BSE Sensex ETF,S&P BSE Sensex TRI,0.06,0.0,48,02-jan-2024
451,Baroda BNP Paribas Gold ETF,Domestic Price of Gold,0.19,,4,02-jan-2024
452,Baroda BNP Paribas Nifty SDL December 2026 Index Fund,NIFTY SDL December 2026 Index,1.1,1.1,4,02-jan-2024
453,Baroda BNP Paribas Nifty SDL December 2028 Index Fund,NIFTY SDL December 2028 Index,1.47,1.49,4,02-jan-2024
454,BHARAT 22 ETF,S&P BSE Bharat 22 TRI,,0.15,20,02-jan-2024
455,BHARAT Bond ETF - April 2030,NIFTY BHARAT Bond Index - April 2030,,0.94,47,02-jan-2024
456,BHARAT Bond ETF - April 2032,NIFTY BHARAT Bond Index - April 2032,,1.28,47,02-jan-2024
457,BHARAT Bond ETF - April 2033,NIFTY BHARAT Bond Index - April 2033,,1.48,47,02-jan-2024
458,BHARAT Bond ETF- April 2025,NIFTY BHARAT Bond Index - April 2025,,0.37,47,02-jan-2024
459,BHARAT Bond ETF- April 2031,NIFTY BHARAT Bond Index - April 2031,,1.11,47,02-jan-2024
460,CPSE ETF,Nifty CPSE TRI,0.1,,21,02-jan-2024
