,Scheme_Name,Benchmark,RegularPercent,DirectPercent,mfId,date
25995,Kotak Nifty 100 Low Volatility 30 ETF,NIFTY 100 Low Volatility 30 Total Return Index,0.26,,17,28-nov-2022
25996,Kotak Nifty 50 ETF,NIFTY 50 Total Return Index,0.03,,17,28-nov-2022
25997,Kotak Nifty 50 Index Fund,NIFTY 50 Total Return Index,0.22,0.22,17,28-nov-2022
25998,Kotak Nifty 50 Value 20 ETF,NIFTY 50 Value 20 Total Return Index,0.07,,17,28-nov-2022
25999,Kotak Nifty Alpha 50 ETF,Nifty Alpha 50 Total Return Index,1.51,,17,28-nov-2022
26000,Kotak Nifty Bank ETF,NIFTY Bank Total Return Index,0.05,,17,28-nov-2022
26001,Kotak NIFTY India Consumption ETF,NIFTY India Consumption Total Return Index,0.17,,17,28-nov-2022
26002,Kotak Nifty IT ETF,NIFTY IT Total Return Index,0.2,,17,28-nov-2022
26003,Kotak Nifty Midcap 50 ETF,NIFTY Midcap 50 Total Return Index,0.32,,17,28-nov-2022
26004,Kotak Nifty MNC ETF,NIFTY MNC Total Return Index,0.19,,17,28-nov-2022
26005,Kotak Nifty Next 50 Index Fund,NIFTY Next 50 Total Return Index,0.41,0.41,17,28-nov-2022
26006,Kotak Nifty PSU Bank ETF,NIFTY PSU Bank Total Return Index,0.13,,17,28-nov-2022
26007,Kotak Nifty SDL Apr 2027 Top 12 Equal Weight Index Fund,Nifty SDL Apr 2027 Top 12 Equal Weight Index,1.63,1.63,17,28-nov-2022
26008,Kotak Nifty SDL Apr 2032 Top 12 Equal Weight Index Fund,Nifty SDL Apr 2032 Top 12 Equal Weight Index,3.06,3.06,17,28-nov-2022
26009,Kotak Nifty SDL Plus AAA PSU Bond Jul 2028 60:40 Index Fund,Nifty SDL Plus AAA PSU Bond Jul 2028 60:40 Index,1.3,1.29,17,28-nov-2022
26010,Kotak S&P BSE Sensex ETF,S&P BSE Sensex Total Return Index,0.04,,17,28-nov-2022
26011,LIC MF Nifty 100 ETF,NIFTY 100 Total Return Index,0.07,,18,28-nov-2022
26012,LIC MF Nifty 50 ETF,NIFTY 50 Total Return Index,0.09,,18,28-nov-2022
26013,LIC MF Nifty 50 Index Fund,NIFTY 50 Total Return Index,0.14,0.14,18,28-nov-2022
26014,LIC MF Nifty 8-13 yr G-Sec ETF,NIFTY 8-13 yr G-Sec Index,0.48,,18,28-nov-2022
26015,LIC MF S&P BSE Sensex ETF,S&P BSE Sensex Total Return Index,0.08,,18,28-nov-2022
26016,LIC MF S&P BSE Sensex Index Fund,S&P BSE Sensex Total Return Index,0.17,0.16,18,28-nov-2022
26017,Mirae Asset CRISIL IBX Gilt Index - April 2033 Index Fund,CRISIL IBX Gilt Index - April 2033,0.27,0.26,45,28-nov-2022
26018,Mirae Asset Hang Seng TECH ETF,Hang Seng TECH Total Return Index,1.92,,45,28-nov-2022
26019,Mirae Asset Nifty 100 ESG Sector Leaders ETF,Nifty 100 ESG Sector Leaders Total Return Index,0.06,,45,28-nov-2022
26020,Mirae Asset Nifty 50 ETF,NIFTY 50 Total Return Index,0.03,,45,28-nov-2022
26021,Mirae Asset Nifty AAA PSU Bond Plus SDL Apr 2026 50:50 Index Fund,Nifty AAA PSU Bond Plus SDL Apr 2026 50:50 Index,1.03,1.03,45,28-nov-2022
26022,Mirae Asset Nifty Financial Services ETF,NIFTY Financial Services Total Return Index,0.05,,45,28-nov-2022
26023,Mirae Asset Nifty India Manufacturing ETF,Nifty India Manufacturing Total Return Index,0.09,,45,28-nov-2022
26024,Mirae Asset Nifty Midcap 150 ETF,NIFTY Midcap 150 Total Return Index,0.1,,45,28-nov-2022
26025,Mirae Asset Nifty Next 50 ETF,NIFTY Next 50 Total Return Index,0.14,,45,28-nov-2022
26026,Mirae Asset Nifty SDL Jun 2027 Index Fund,Nifty SDL Jun 2027 Index,1.77,1.76,45,28-nov-2022
26027,Mirae Asset NYSE FANG+ ETF,NYSE FANG+ Total Return Index,0.13,,45,28-nov-2022
26028,Mirae Asset S&P 500 Top 50 ETF,S&P 500 Top 50 Total Return Index,11.51,,45,28-nov-2022
26029,Motilal Oswal MSCI EAFE Top 100 Select Index Fund,MSCI EAFE Top 100 Select Index,18.36,18.36,55,28-nov-2022
26030,Motilal Oswal NASDAQ 100 ETF,Nasdaq 100 Total Return Index,0.1,,55,28-nov-2022
26031,Motilal Oswal Nasdaq Q 50 ETF,NASDAQ Q-50 Total Return Index,1.44,,55,28-nov-2022
26032,Motilal Oswal Nifty 200 Momentum 30 ETF,Nifty 200 Momentum 30 Total Return Index,0.22,,55,28-nov-2022
26033,Motilal Oswal Nifty 200 Momentum 30 Index Fund,Nifty 200 Momentum 30 Total Return Index,0.54,0.55,55,28-nov-2022
26034,Motilal Oswal Nifty 5 year Benchmark G-Sec ETF,Nifty 5yr Benchmark G-Sec Index,0.42,,55,28-nov-2022
26035,Motilal Oswal Nifty 50 ETF,NIFTY 50 Total Return Index,0.09,,55,28-nov-2022
26036,Motilal Oswal Nifty 50 Index Fund,NIFTY 50 Total Return Index,0.06,0.06,55,28-nov-2022
26037,Motilal Oswal Nifty 500 Index Fund,NIFTY 500 Total Return Index,0.06,0.05,55,28-nov-2022
26038,Motilal Oswal Nifty Bank Index Fund,NIFTY Bank Total Return Index,0.13,0.13,55,28-nov-2022
26039,Motilal Oswal Nifty Midcap 100 ETF,NIFTY Midcap 100 Total Return Index,0.37,,55,28-nov-2022
26040,Motilal Oswal Nifty Midcap 150 Index Fund,NIFTY Midcap 150 Total Return Index,0.18,0.18,55,28-nov-2022
26041,Motilal Oswal Nifty Next 50 Index Fund,NIFTY Next 50 Total Return Index,0.1,0.1,55,28-nov-2022
26042,Motilal Oswal Nifty Smallcap 250 Index Fund,NIFTY Smallcap 250 Total Return Index,0.17,0.17,55,28-nov-2022
26043,Motilal Oswal S&P 500 Index Fund,S&P 500 Total Return Index,0.13,0.12,55,28-nov-2022
26044,Motilal Oswal S&P BSE Enhanced Value ETF,S&P BSE Enhanced Value Total Return Index,0.13,,55,28-nov-2022
26045,Motilal Oswal S&P BSE Enhanced Value Index Fund,S&P BSE Enhanced Value Total Return Index,0.17,0.17,55,28-nov-2022
26046,Motilal Oswal S&P BSE Financials ex Bank 30 Index Fund,S&P BSE Financials ex Bank 30 Total Return Index,2.4,2.4,55,28-nov-2022
26047,Motilal Oswal S&P BSE Healthcare ETF,S&P BSE Healthcare Total Return Index,0.13,,55,28-nov-2022
26048,Motilal Oswal S&P BSE Low Volatility ETF,S&P BSE Low Volatility Total Return Index,0.25,,55,28-nov-2022
26049,Motilal Oswal S&P BSE Low Volatility Index Fund,S&P BSE Low Volatility Total Return Index,1.09,1.09,55,28-nov-2022
26050,Motilal Oswal S&P BSE Quality ETF,S&P BSE Quality Total Return Index,0.41,,55,28-nov-2022
26051,Motilal Oswal S&P BSE Quality Index Fund,S&P BSE Quality Total Return Index,0.53,0.53,55,28-nov-2022
26052,Navi Nifty 50 Index Fund,NIFTY 50 Total Return Index,0.04,0.04,54,28-nov-2022
26053,Navi Nifty Bank Index Fund,NIFTY Bank Total Return Index,0.12,0.11,54,28-nov-2022
26054,Navi Nifty India Manufacturing Index Fund,Nifty India Manufacturing Total Return Index,0.12,0.11,54,28-nov-2022
26055,Navi Nifty Midcap 150 Index Fund,NIFTY Midcap 150 Total Return Index,0.3,0.3,54,28-nov-2022
26056,Navi Nifty Next 50 Index Fund,NIFTY Next 50 Total Return Index,0.35,0.35,54,28-nov-2022
26057,Nippon India ETF Gold BeES,Domestic Price of Gold Index,0.18,,21,28-nov-2022
26058,Nippon India ETF Hang Seng BeES,Hang Seng Total Return Index,0.34,,21,28-nov-2022
26059,Nippon India ETF Nifty 100,NIFTY 100 Total Return Index,0.05,,21,28-nov-2022
26060,Nippon India ETF Nifty 1D Rate Liquid BeES,NIFTY 1D Rate Index,0.03,,21,28-nov-2022
26061,Nippon India ETF Nifty 5 yr Benchmark G-Sec,Nifty 5yr Benchmark G-Sec Index,0.33,,21,28-nov-2022
26062,Nippon India ETF Nifty 50 BeES,NIFTY 50 Total Return Index,0.03,,21,28-nov-2022
26063,Nippon India ETF Nifty 50 Shariah BeES,NIFTY 50 Shariah Total Return Index,0.14,,21,28-nov-2022
26064,Nippon India ETF Nifty 50 Value 20,NIFTY 50 Value 20 Total Return Index,0.11,,21,28-nov-2022
26065,Nippon India ETF Nifty 8-13 yr G-Sec Long Term Gilt,NIFTY 8-13 yr G-Sec Index,0.51,,21,28-nov-2022
26066,Nippon India ETF Nifty Bank BeES,NIFTY Bank Total Return Index,0.04,,21,28-nov-2022
26067,Nippon India ETF Nifty CPSE Bond Plus SDL Sep 2024 50:50,Nifty CPSE Bond Plus SDL Sep 2024 50:50 Index,0.67,,21,28-nov-2022
26068,Nippon India ETF Nifty Dividend Opportunities 50,NIFTY Dividend Opportunities 50 Total Return Index,0.19,,21,28-nov-2022
26069,Nippon India ETF Nifty India Consumption,NIFTY India Consumption Total Return Index,0.07,,21,28-nov-2022
26070,Nippon India ETF Nifty Infrastructure BeES,NIFTY Infrastructure Total Return Index,0.15,,21,28-nov-2022
26071,Nippon India ETF Nifty IT,NIFTY IT Total Return Index,0.12,,21,28-nov-2022
26072,Nippon India ETF Nifty Midcap 150,NIFTY Midcap 150 Total Return Index,0.11,,21,28-nov-2022
26073,Nippon India ETF Nifty Next 50 Junior BeES,NIFTY Next 50 Total Return Index,0.08,,21,28-nov-2022
26074,Nippon India ETF Nifty PSU Bank BeES,NIFTY PSU Bank Total Return Index,0.13,,21,28-nov-2022
26075,Nippon India ETF Nifty SDL Apr 2026 Top 20 Equal Weight,Nifty SDL Apr 2026 Top 20 Equal Weight Index,1.55,,21,28-nov-2022
26076,Nippon India ETF S&P BSE Sensex,S&P BSE Sensex Total Return Index,0.05,,21,28-nov-2022
26077,Nippon India ETF S&P BSE Sensex Next 50,S&P BSE Sensex Next 50 Total Return Index,0.17,,21,28-nov-2022
26078,Nippon India Index Nifty 50,NIFTY 50 Total Return Index,0.06,0.04,21,28-nov-2022
26079,Nippon India Index S&P BSE Sensex,S&P BSE Sensex Total Return Index,0.07,0.07,21,28-nov-2022
26080,Nippon India Nifty 50 Value 20 Index Fund,NIFTY 50 Value 20 Total Return Index,0.13,0.12,21,28-nov-2022
26081,Nippon India Nifty AAA CPSE Bond Plus SDL - Apr 2027 Maturity 60:40 Index Fund,Nifty AAA CPSE Bond Plus SDL Apr 2027 60:40 Index,1.22,1.21,21,28-nov-2022
26082,Nippon India Nifty AAA PSU Bond Plus SDL - Sep 2026 Maturity 50:50 Index Fund,Nifty AAA PSU Bond Plus SDL Sep 2026 50:50 Index,1.43,1.43,21,28-nov-2022
26083,Nippon India Nifty Alpha Low Volatility 30 Index Fund,Nifty Alpha Low-Volatility 30 Total Return Index,0.19,0.18,21,28-nov-2022
26084,Nippon India Nifty Auto ETF,NIFTY Auto Total Return Index,0.13,,21,28-nov-2022
26085,Nippon India Nifty Midcap 150 Index Fund,NIFTY Midcap 150 Total Return Index,0.14,0.14,21,28-nov-2022
26086,Nippon India Nifty Pharma ETF,NIFTY Pharma Total Return Index,0.05,,21,28-nov-2022
26087,Nippon India Nifty SDL Plus G-Sec - Jun 2028 Maturity 70:30 Index Fund,Nifty SDL Plus G-Sec Jun 2028 70:30 Index,1.91,1.92,21,28-nov-2022
26088,Nippon India Nifty Smallcap 250 Index Fund,NIFTY Smallcap 250 Total Return Index,0.22,0.22,21,28-nov-2022
26089,Nippon India Silver ETF,Domestic Price of Silver Index,0.86,,21,28-nov-2022
26090,Quantum Gold Fund,Domestic Price of Gold,4.51,,41,28-nov-2022
26091,Quantum Nifty 50 ETF,NIFTY 50 Total Return Index,0.04,,41,28-nov-2022
26092,SBI CPSE Bond Plus SDL Sep 2026 50:50 Index Fund,Nifty CPSE Bond Plus SDL Sep 2026 50:50 Index,1.25,1.25,22,28-nov-2022
26093,SBI CRISIL IBX Gilt Index - April 2029 Fund,CRISIL IBX Gilt Index - April 2029,0.61,0.61,22,28-nov-2022
26094,SBI CRISIL IBX Gilt Index - June 2036 Fund,CRISIL IBX Gilt Index - June 2036,0.96,0.96,22,28-nov-2022
26095,SBI CRISIL IBX SDL Index - September 2027 Fund,CRISIL IBX SDL Index - September 2027,0.94,0.94,22,28-nov-2022
26096,SBI Gold ETF,Domestic Price of Gold,0.37,,22,28-nov-2022
26097,SBI Nifty 10 yr Benchmark G-Sec ETF,NIFTY 10 yr Benchmark G-Sec Index,0.15,,22,28-nov-2022
26098,SBI Nifty 200 Quality 30 ETF,NIFTY 200 Quality 30 Total Return Index,0.05,,22,28-nov-2022
26099,SBI Nifty 50 ETF,NIFTY 50 Total Return Index,0.03,,22,28-nov-2022
26100,SBI Nifty Bank ETF,NIFTY Bank Total Return Index,0.04,,22,28-nov-2022
26101,SBI Nifty Consumption ETF,NIFTY India Consumption Total Return Index,0.05,,22,28-nov-2022
26102,SBI Nifty Index Fund,NIFTY 50 Total Return Index,0.03,0.03,22,28-nov-2022
26103,SBI Nifty IT ETF,NIFTY IT Total Return Index,0.06,,22,28-nov-2022
26104,SBI Nifty Midcap 150 Index Fund,NIFTY Midcap 150 Total Return Index,0.05,0.04,22,28-nov-2022
26105,SBI Nifty Next 50 ETF,NIFTY Next 50 Total Return Index,0.08,,22,28-nov-2022
26106,SBI Nifty Next 50 Index Fund,NIFTY Next 50 Total Return Index,0.08,0.08,22,28-nov-2022
26107,SBI Nifty Private Bank ETF,Nifty Private Bank TRI,0.24,,22,28-nov-2022
26108,SBI Nifty Smallcap 250 Index Fund,NIFTY Smallcap 250 Total Return Index,0.09,0.07,22,28-nov-2022
26109,SBI S&P BSE 100 ETF,S&P BSE 100 Total Return Index,0.04,,22,28-nov-2022
26110,SBI S&P BSE Sensex ETF,S&P BSE Sensex Total Return Index,0.03,,22,28-nov-2022
26111,SBI S&P BSE Sensex Next 50 ETF,S&P BSE Sensex Next 50 Total Return Index,0.09,,22,28-nov-2022
26112,Sundaram Nifty 100 Equal Weight Fund,NIFTY 100 Equal Weighted Total Return Index,0.61,0.62,33,28-nov-2022
26113,Tata CRISIL-IBX Gilt Index - April 2026 Index Fund,CRISIL IBX Gilt Index - April 2026,0.32,0.32,25,28-nov-2022
26114,Tata Nifty 50 ETF,NIFTY 50 Total Return Index,0.11,,25,28-nov-2022
26115,Tata Nifty 50 Index Fund,NIFTY 50 Total Return Index,0.11,0.11,25,28-nov-2022
26116,Tata Nifty India Digital ETF,Nifty India Digital Total Return Index,1.17,,25,28-nov-2022
26117,Tata Nifty Midcap 150 Momentum 50 Index Fund,NIFTY Midcap 150 Momentum 50 Total Return Index,0.4,0.37,25,28-nov-2022
26118,Tata Nifty Private Bank ETF,Nifty Private Bank TRI,0.25,,25,28-nov-2022
26119,Tata Nifty SDL Plus AAA PSU Bond Dec 2027 60:40 Index Fund,Nifty SDL Plus AAA PSU Bond Dec 2027 60: 40 Index,1.82,1.81,25,28-nov-2022
26120,Tata S&P BSE Sensex Index Fund,S&P BSE Sensex Total Return Index,0.15,0.15,25,28-nov-2022
26121,Taurus Nifty 50 Index,NIFTY 50 Total Return Index,0.77,0.77,26,28-nov-2022
26122,UTI Gold ETF,Domestic Price of Gold,0.27,,28,28-nov-2022
26123,UTI Nifty 50 ETF,NIFTY 50 Total Return Index,0.03,,28,28-nov-2022
26124,UTI Nifty 50 Index Fund,NIFTY 50 Total Return Index,0.03,0.03,28,28-nov-2022
26125,UTI Nifty Bank ETF,NIFTY Bank Total Return Index,0.04,,28,28-nov-2022
26126,UTI Nifty Midcap 150 Quality 50 Index Fund,NIFTY Midcap150 Quality 50 Total Return Index,0.08,0.08,28,28-nov-2022
26127,UTI Nifty Next 50 ETF,NIFTY Next 50 Total Return Index,0.07,,28,28-nov-2022
26128,UTI Nifty Next 50 Index Fund,NIFTY Next 50 Total Return Index,0.09,0.09,28,28-nov-2022
26129,UTI Nifty200 Momentum 30 Index Fund,Nifty 200 Momentum 30 Total Return Index,0.16,0.16,28,28-nov-2022
26130,UTI S&P BSE Low Volatility Index Fund,S&P BSE Low Volatility Total Return Index,0.06,0.06,28,28-nov-2022
26131,UTI S&P BSE Sensex ETF,S&P BSE Sensex Total Return Index,0.03,,28,28-nov-2022
26132,UTI S&P BSE Sensex Index Fund,S&P BSE Sensex Total Return Index,0.15,0.15,28,28-nov-2022
26133,UTI S&P BSE Sensex Next 50 ETF,S&P BSE Sensex Next 50 Total Return Index,0.09,,28,28-nov-2022
26134,Aditya Birla Sun Life CRISIL IBX 50:50 Gilt Plus SDL Apr 2028 Index Fund,CRISIL IBX 50:50 Gilt Plus SDL Index - April 2028,1.61,1.61,3,29-nov-2022
26135,Aditya Birla Sun Life CRISIL IBX 60:40 SDL + AAA PSU - Apr 2025 Index Fund,CRISIL IBX 60:40 SDL + AAA PSU Index - April 2025,0.5,0.5,3,29-nov-2022
26136,Aditya Birla Sun Life CRISIL IBX 60:40 SDL + AAA PSU Apr 2027 Index Fund,CRISIL IBX 60:40 SDL + AAA PSU Index - April 2027,0.76,0.76,3,29-nov-2022
26137,Aditya Birla Sun Life CRISIL IBX AAA Jun 2023 Index Fund,CRISIL IBX AAA Index - June 2023,0.22,0.22,3,29-nov-2022
26138,Aditya Birla Sun Life CRISIL IBX Gilt - April 2026 Index Fund,CRISIL IBX Gilt Index - April 2026,0.32,0.32,3,29-nov-2022
26139,Aditya Birla Sun Life CRISIL IBX Gilt Apr 2029 Index Fund,CRISIL IBX Gilt Index - April 2029,0.56,0.56,3,29-nov-2022
26140,Aditya Birla Sun Life Gold ETF,Domestic Price of Gold,0.26,,3,29-nov-2022
26141,Aditya Birla Sun Life Nifty 200 Momentum 30 ETF,Nifty 200 Momentum 30 Total Return Index,0.03,,3,29-nov-2022
26142,Aditya Birla Sun Life Nifty 200 Quality 30 ETF,NIFTY 200 Quality 30 Total Return Index,0.06,,3,29-nov-2022
26143,Aditya Birla Sun Life Nifty 50 Equal Weight Index Fund,NIFTY 50 Equal Weight Total Return Index,0.14,0.14,3,29-nov-2022
26144,Aditya Birla Sun Life Nifty 50 ETF,NIFTY 50 Total Return Index,0.05,,3,29-nov-2022
26145,Aditya Birla Sun Life Nifty 50 Index Fund,NIFTY 50 Total Return Index,0.06,0.06,3,29-nov-2022
26146,Aditya Birla Sun Life Nifty Bank ETF,NIFTY Bank Total Return Index,0.07,,3,29-nov-2022
26147,Aditya Birla Sun Life Nifty Healthcare ETF,NIFTY Healthcare Total Return Index.,0.02,,3,29-nov-2022
26148,Aditya Birla Sun Life Nifty IT ETF,NIFTY IT Total Return Index,0.1,,3,29-nov-2022
26149,Aditya Birla Sun Life Nifty Midcap 150 Index Fund,NIFTY Midcap 150 Total Return Index,0.13,0.14,3,29-nov-2022
26150,Aditya Birla Sun Life Nifty Next 50 ETF,NIFTY Next 50 Total Return Index,0.08,,3,29-nov-2022
26151,Aditya Birla Sun Life Nifty Next 50 Index Fund,NIFTY Next 50 Total Return Index,0.24,0.24,3,29-nov-2022
26152,Aditya Birla Sun Life Nifty SDL Apr 2027 Index Fund,Nifty SDL Apr 2027 Index,1.42,1.41,3,29-nov-2022
26153,Aditya Birla Sun Life Nifty SDL Plus PSU Bond Sep 2026 60:40 Index Fund,Nifty SDL Plus PSU Bond Sep 2026 60:40 Index,1.22,1.22,3,29-nov-2022
26154,Aditya Birla Sun Life Nifty SDL Sep 2025 Index Fund,Nifty SDL Sep 2025 Index,1.4,1.4,3,29-nov-2022
26155,Aditya Birla Sun Life Nifty Smallcap 50 Index Fund,NIFTY Smallcap 50 Total Return Index,0.15,0.15,3,29-nov-2022
26156,Aditya Birla Sun Life S&P BSE Sensex ETF,S&P BSE Sensex Total Return Index,0.04,,3,29-nov-2022
26157,Aditya Birla Sun Life Silver ETF,Domestic Price of Silver,1.93,,3,29-nov-2022
26158,Axis CRISIL IBX 70:30 CPSE Plus SDL April 2025 Index Fund,CRISIL IBX 70:30 CPSE Plus SDL - April 2025,0.51,0.51,53,29-nov-2022
26159,Axis CRISIL IBX SDL May 2027 Index Fund,CRISIL IBX SDL Index - May 2027,1.1,1.1,53,29-nov-2022
26160,Axis Gold ETF,Domestic Price of Gold,0.42,,53,29-nov-2022
26161,Axis Nifty 100 Index Fund,NIFTY 100 Total Return Index,0.18,0.18,53,29-nov-2022
26162,Axis Nifty 50 ETF,NIFTY 50 Total Return Index,0.04,,53,29-nov-2022
26163,Axis Nifty 50 Index Fund,NIFTY 50 Total Return Index,0.39,0.39,53,29-nov-2022
26164,Axis Nifty AAA Bond Plus SDL Apr 2026 50:50 ETF,Nifty AAA Bond Plus SDL Apr 2026 50:50 Index,0.99,,53,29-nov-2022
26165,Axis NIFTY Bank ETF,NIFTY Bank Total Return Index,0.1,,53,29-nov-2022
26166,Axis NIFTY Healthcare ETF,NIFTY Healthcare Total Return Index.,0.06,,53,29-nov-2022
26167,Axis NIFTY India Consumption ETF,NIFTY India Consumption Total Return Index,0.08,,53,29-nov-2022
26168,Axis NIFTY IT ETF,NIFTY IT Total Return Index,0.1,,53,29-nov-2022
26169,Axis Nifty Midcap 50 Index Fund,NIFTY Midcap 50 Total Return Index,1.68,1.69,53,29-nov-2022
26170,Axis Nifty Next 50 Index Fund,NIFTY Next 50 Total Return Index,0.49,0.49,53,29-nov-2022
26171,Axis Nifty SDL September 2026 Debt Index Fund,Nifty SDL Sep 2026 Index,0.7,0.7,53,29-nov-2022
26172,Axis Nifty Smallcap 50 Index Fund,NIFTY Smallcap 50 Total Return Index,0.67,0.67,53,29-nov-2022
26173,Axis Silver ETF,Domestic Price of Silver,1.17,,53,29-nov-2022
26174,BHARAT 22 ETF,S&P BSE Bharat 22 Total Return Index,0.15,,20,29-nov-2022
26175,BHARAT Bond ETF - April 2023,NIFTY Bharat Bond Index Series - April 2023,0.41,,47,29-nov-2022
26176,BHARAT Bond ETF - April 2025,NIFTY Bharat Bond Index Series - April 2025,0.92,,47,29-nov-2022
26177,BHARAT Bond ETF - April 2030,NIFTY Bharat Bond Index Series - Apri 2030,1.89,,47,29-nov-2022
26178,BHARAT Bond ETF - April 2031,NIFTY Bharat Bond Index Series - Apri 2031,2.27,,47,29-nov-2022
26179,BHARAT Bond ETF - April 2032,Nifty BHARAT Bond Index - April 2032,2.6,,47,29-nov-2022
26180,CPSE ETF,NIFTY CPSE Total Return Index,0.22,,21,29-nov-2022
26181,DSP NIFTY 1D Rate Liquid ETF,NIFTY 1D Rate Index,0.06,,6,29-nov-2022
26182,DSP NIFTY 50 Equal Weight ETF,NIFTY 50 Equal Weight Total Return Index,0.06,,6,29-nov-2022
26183,DSP Nifty 50 Equal Weight Index Fund,NIFTY 50 Equal Weight Total Return Index,0.06,0.06,6,29-nov-2022
26184,DSP Nifty 50 ETF,NIFTY 50 Total Return Index,0.12,,6,29-nov-2022
26185,DSP Nifty 50 Index Fund,NIFTY 50 Total Return Index,0.06,0.06,6,29-nov-2022
26186,DSP Nifty Midcap 150 Quality 50 ETF,NIFTY Midcap150 Quality 50 Total Return Index,0.13,,6,29-nov-2022
26187,DSP Nifty Midcap 150 Quality 50 Index Fund,NIFTY Midcap150 Quality 50 Total Return Index,0.05,0.05,6,29-nov-2022
26188,DSP Nifty Next 50 Index Fund,NIFTY Next 50 Total Return Index,0.13,0.13,6,29-nov-2022
26189,DSP Nifty SDL Plus G-Sec Jun 2028 30:70 Index Fund,Nifty SDL Plus G-Sec Jun 2028 30:70 Index,0.91,0.91,6,29-nov-2022
26190,DSP Silver ETF,Domestic Price of Silver,3.6,,6,29-nov-2022
26191,Edelweiss CRISIL IBX 50:50 Gilt Plus SDL April 2037 Index Fund,CRISIL IBX 50:50 Gilt Plus SDL Index - April 2037,1.22,1.22,47,29-nov-2022
26192,Edelweiss CRISIL IBX 50:50 Gilt Plus SDL June 2027 Index Fund,CRISIL IBX 50:50 Gilt Plus SDL Index - June 2027,0.44,0.44,47,29-nov-2022
26193,Edelweiss CRISIL IBX 50:50 Gilt Plus SDL Sep 2028 Index Fund,CRISIL IBX 50:50 Gilt Plus SDL Index - Sep 2028,1.19,1.18,47,29-nov-2022
26194,Edelweiss CRISIL PSU Plus SDL 50:50 Oct 2025 Index Fund,CRISIL IBX 50:50 PSU Plus SDL Index - October 2025,0.6,0.6,47,29-nov-2022
26195,Edelweiss ETF - Nifty Bank,NIFTY Bank Total Return Index,0.14,,47,29-nov-2022
26196,Edelweiss MSCI India Domestic & World Healthcare 45 Index Fund,MSCI India Domestic & World Healthcare 45 Index,3.12,3.12,47,29-nov-2022
26197,Edelweiss Nifty 100 Quality 30 Index Fund,NIFTY 100 Quality 30 Total Return Index,0.31,0.31,47,29-nov-2022
26198,Edelweiss Nifty 50 Index Fund,NIFTY 50 Total Return Index,0.48,0.48,47,29-nov-2022
26199,Edelweiss NIFTY Large Mid Cap 250 Index Fund,NIFTY Large Midcap 250 Total Return Index,0.24,0.24,47,29-nov-2022
26200,Edelweiss NIFTY PSU Bond Plus SDL Apr 2026 50:50 Index Fund,Nifty PSU Bond Plus SDL Apr 2026 50:50 Index,1.25,1.25,47,29-nov-2022
26201,Edelweiss NIFTY PSU Bond Plus SDL Apr 2027 50:50 Index,Nifty PSU Bond Plus SDL Apr 2027 50:50 Index,1.6,1.6,47,29-nov-2022
26202,Franklin India NSE Nifty 50 Index,NIFTY 50 Total Return Index,0.25,0.25,27,29-nov-2022
26203,HDFC Gold Exchange Traded Fund.,Domestic Price of Gold,0.29,0.29,9,29-nov-2022
26204,HDFC Index Fund Nifty 50 Plan,NIFTY 50 Total Return Index,0.04,0.04,9,29-nov-2022
26205,HDFC Index S&P BSE Sensex Fund,S&P BSE Sensex Total Return Index,0.04,0.03,9,29-nov-2022
26206,HDFC NIFTY 100 Equal Weight Index Fund,NIFTY 100 Equal Weighted Total Return Index,0.28,0.28,9,29-nov-2022
26207,HDFC NIFTY 100 ETF,NIFTY 100 Total Return Index,0.21,,9,29-nov-2022
26208,HDFC Nifty 100 Index Fund,NIFTY 100 Total Return Index,0.32,0.31,9,29-nov-2022
26209,HDFC Nifty 50 ETF,NIFTY 50 Total Return Index,0.05,,9,29-nov-2022
26210,HDFC NIFTY Bank ETF,NIFTY Bank Total Return Index,0.06,,9,29-nov-2022
26211,HDFC Nifty G-sec Dec 2026 Index,Nifty G-sec Dec 2026 Index,0.33,0.32,9,29-nov-2022
26212,HDFC Nifty G-Sec July 2031 Index,Nifty G-Sec July 2031 Index,1.17,1.16,9,29-nov-2022
26213,HDFC NIFTY Growth Sectors 15 ETF,NIFTY Growth Sectors 15 Total Return Index,0.14,,9,29-nov-2022
26214,HDFC NIFTY IT ETF,NIFTY IT Total Return Index,0.05,,9,29-nov-2022
26215,HDFC NIFTY NEXT 50 ETF,NIFTY Next 50 Total Return Index,0.14,,9,29-nov-2022
26216,HDFC NIFTY Next 50 Index Fund,NIFTY Next 50 Total Return Index,0.17,0.17,9,29-nov-2022
